record_id,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31
12857,0.85639215,0.049385477,0.4512349,-0.7320707,-0.947025,0.4911825,-0.37223184,-0.46519935,-0.16003835,0.718568,1.4786295,-0.31904295,-0.24303262,1.5911705,0.35297292,-0.63398594,0.57230294,0.20323257,1.0425581,1.7930262,-1.9302216,-0.6325106,-0.98428035,0.8186106,0.23808321,-1.8294691,-0.4428091,1.2407,-1.2734698,-1.7181023,-0.81977,-0.11896366
12858,1.4091096,-1.7028025,2.5406969,2.7931905,-1.0139388,-2.028144,1.6569741,-0.3827224,0.55904853,0.40350157,3.5152066,1.6349723,-0.66620153,-0.14581433,0.7166972,-0.556464,2.5839534,-1.2515185,1.7747443,-0.5178579,1.2864257,0.835618,-3.0327003,-1.1805989,-0.17537951,0.2467159,0.8663143,-0.090644196,-2.2921782,-1.2164456,-2.1948657,-1.8731283
12859,0.9788462,0.41049004,2.8654134,5.120783,-2.7866397,1.7391739,0.101248324,-2.4291046,3.3998713,-1.892678,-1.0811398,1.6664698,1.1217885,-4.549425,-0.5629736,1.9496713,-1.8855306,0.26189166,-1.9905108,0.8303257,-0.598441,2.1800988,-1.6088904,-0.1900855,-0.32009885,-1.0002444,-1.9744008,0.5094584,1.4278438,3.027312,0.5575528,-3.8639164
12860,-0.4128641,0.34061372,0.9087454,2.0246258,-1.845918,2.5771325,-1.0100039,-0.99057287,1.6144972,-1.426165,-0.8034868,-0.7819464,0.4987467,0.32719225,-0.84475183,2.0683126,-1.5736891,0.7042712,-0.9027482,2.8799822,-2.6120446,-1.5873249,0.63301647,2.521627,0.04536566,-1.9359977,-2.785654,1.9056376,1.6187764,0.8283386,-0.15445223,-1.5517201
12861,1.5892428,0.7725598,1.6818775,1.1801406,-2.1842053,2.064726,-0.22010489,-0.86365473,0.106756486,-2.2832594,-1.2092187,1.8643048,-0.11896807,-1.7572389,0.13162062,-0.35982457,-1.2927641,0.8417828,-1.1175483,1.3866806,-0.5865458,2.432644,0.10163131,-1.8078482,1.2059509,-1.6079378,-1.0317724,0.411184,0.5123716,1.0088964,0.302546,-2.5125923
12863,0.8089869,1.0684156,1.0251757,3.2743125,-2.4442024,0.4472583,-0.6090964,-0.6690767,2.155106,-3.0869143,0.20704307,0.9152001,1.1046634,-1.5817548,-0.68613887,2.3755891,-1.7348744,2.1520765,-1.5034082,1.6118045,-3.056369,-0.07827579,-1.0480205,0.76884836,0.27717492,-1.9042803,-2.257151,2.2680311,1.123203,-1.1128433,0.061821606,-0.99195075
12862,1.616506,-2.3401563,0.74418855,0.7409879,-4.3846455,2.7991037,-0.9294077,-1.7276089,1.0233855,2.0462756,-1.0168462,-0.24619192,0.52750933,-1.2759478,-1.6121017,-1.0586977,-2.0723224,-0.18149528,-2.365231,2.0812924,-0.36097968,0.32948163,-0.85542977,-0.89733714,0.14117545,0.8981656,1.2536738,-1.1907125,-0.3669563,3.4067814,-3.8117046,-2.7138116
12864,0.35017082,0.52167237,2.3216329,2.86132,-1.5961945,2.188514,-0.7128587,-1.0478945,1.2406658,-1.2296573,-1.2966685,0.8661552,0.44354588,-1.6510944,-0.24114192,1.075508,-1.0099875,-0.35419497,-0.36294064,1.5487373,-0.20122623,-0.5087484,0.4285957,1.1423215,-0.22647984,-1.0941181,-2.2420008,-0.030418232,1.3170682,1.0383854,0.9231585,-1.8788235
12865,0.4898246,1.3961535,1.0553297,-1.1343665,-1.4125876,1.2992829,-0.51112974,0.4262104,-1.2116854,-0.4219808,1.0870768,-0.5043465,-0.9262698,2.7405465,-0.10670313,-0.72645575,1.1883199,0.066191226,0.71474516,2.7573433,-0.50665975,-1.3892603,0.982357,2.3511546,0.4984711,-2.879557,-1.8003806,1.5937554,-0.78414273,-0.80989087,-1.7863159,0.1957014
12866,-2.3801546,1.0710717,2.4903667,2.5355442,-2.1274333,0.91663456,-0.34232685,0.3929053,0.22535354,-1.7328107,0.12644084,-2.6755328,2.0867918,0.45850152,-1.1596377,2.4247172,1.072165,-0.63878405,1.9022679,-0.62453085,2.163976,-2.753206,1.0617195,5.242595,-1.5429044,-1.4342088,-4.127251,-0.95763737,2.7600567,-0.87457156,0.06998584,-3.7749782
12867,0.13241345,-1.9647276,3.0674891,-2.7145226,2.8983762,2.9694226,0.5879911,-0.43437296,-1.3598832,3.8229468,0.16867559,-0.107310414,-1.5059361,1.5871615,-0.030530244,-4.1045723,1.0725466,-1.867328,1.1636721,2.3950562,0.6996474,1.5217073,-0.5643903,-2.1357691,-2.5773585,-0.55981433,3.5349503,-0.26755482,-1.005353,-1.2310759,1.4942292,-2.3825648
12868,1.3199264,-1.1168358,3.1005976,-0.17760491,-1.0390363,-0.18920028,1.052855,0.91578764,-1.3401322,-0.20362066,0.83623976,0.5576995,-0.7090434,1.643094,2.0864987,-1.7913688,4.3828216,-1.3790944,1.8666332,0.32347545,4.414344,0.3181468,-0.75255966,-0.33610824,-0.12167892,0.62383926,0.25804034,0.03589402,-0.9644123,-0.26633054,-3.1198967,-1.3819565
12869,0.4755044,-1.7270027,1.3529143,1.0160629,0.081334725,1.1780308,0.8824045,0.029740455,-0.044659406,1.1549867,-0.030707106,0.558717,-0.26863617,-1.5789573,0.39116746,-1.6583655,-0.40667874,-0.7714876,-1.6787717,0.8512287,1.6972631,2.0951767,-1.5328065,-2.8703125,-0.73373675,0.7608198,2.4961848,-0.1713127,-1.0570964,0.82572675,-0.3306022,-2.7415936
12871,-0.47850567,1.5721295,4.2850013,-4.012733,3.3102517,3.3290348,0.9332709,1.2155026,-4.9237742,0.96919525,-0.6054903,-2.117238,0.42824745,1.666346,0.23424639,-3.3450294,3.911242,-2.1756399,2.6942217,0.007869139,3.5815997,-1.3605682,2.3201268,1.192616,-1.8640041,-2.4467459,-0.21665889,-1.7088314,2.1894243,-3.4057217,3.558146,-4.266854
12870,1.1354798,0.2475618,2.8174837,0.496114,0.620198,3.5051553,0.59910315,-0.59672564,-1.0085822,-0.42602313,-1.0656918,2.571808,-1.1682537,-0.5441327,-0.6312244,-2.5932097,-0.22716571,-0.35680768,-1.4939914,2.625926,1.0910506,0.63788867,1.433397,-1.7679538,-0.6847234,-2.0050523,-0.02219434,0.13753328,0.77868,1.1052041,2.1032817,-2.357409
12872,-0.39635062,-0.22516234,-0.68687487,-1.2424698,-0.8210303,0.86582816,-0.99521524,-0.69587433,1.2821327,3.9209776,1.2498571,-2.2640822,1.9423755,-0.41839564,0.5936434,-2.075605,-0.72064424,-0.39112136,-1.1806511,3.3387015,-1.6709573,-1.3404142,-1.3094133,-0.21080959,-1.7814469,0.67678547,2.0317187,0.8786682,-2.434435,-2.4789855,-0.94856656,0.56797945
12873,-0.4468875,-0.18707867,2.0444224,0.62290347,-0.45147425,3.0162077,-0.16987209,1.3508899,-1.560517,0.10455313,-1.6111819,-0.78361315,0.8829618,-0.59361863,0.16192333,-1.1915939,0.054530993,-1.807532,-1.7975514,-0.5301116,2.9894598,0.35540912,1.7917956,-0.34504598,-0.34380487,0.94167614,-0.3760273,-1.3705152,1.3094212,2.009076,0.8451967,-4.915802
12874,1.0006781,-0.7366833,1.7361066,0.9669088,-3.5342357,-0.7378286,0.09649241,0.405703,0.00773862,-0.07853581,1.3774706,0.3728237,1.1629848,0.5733324,0.678586,-0.8430135,1.7183032,-0.30521986,2.151619,0.5290429,1.7005011,-0.5841414,-0.5865731,0.32610974,0.93551004,0.04103586,-0.5710038,-0.3256294,-1.6172603,-1.0985079,-3.7366948,0.039130688
12875,1.3966867,1.1682553,2.219091,3.324907,-2.340717,0.9736459,-0.5918246,-2.728117,3.202186,-2.688209,-1.5296156,1.3773489,1.0981264,-5.144632,0.7528622,1.82752,-2.5847259,0.9529669,0.51472175,0.052236535,-2.6093814,3.3834996,-2.604445,-1.0456517,0.955317,-1.1185192,-1.9277383,0.0992652,1.1729754,0.6583585,1.0711908,-3.3748295
12876,1.6869016,-3.0613234,1.6373389,1.6147376,-0.7342493,-1.1781287,3.5681818,-0.25664014,-0.54552937,1.1022345,2.9824734,2.1039073,-2.8379958,1.8745366,0.16809948,-1.5730747,1.5003811,-0.33412626,-1.2171063,0.3549308,2.1331685,2.5979693,-3.128322,-3.4840102,-0.35459208,-1.6608446,2.9510024,0.8428394,-3.5915523,0.47447914,-2.7418268,-2.9060738
12878,0.46343648,0.8964686,1.3665904,4.0053816,-1.1201391,0.0863682,0.16883224,-0.9071169,2.1311588,-2.2158945,-0.21314156,1.2082157,0.7197512,-2.6183534,0.12074229,1.8983649,-1.5797074,1.2500088,-1.3948389,0.21392754,-0.9878528,0.8041305,-1.4134567,-0.115954086,-0.44226247,-1.389655,-1.814222,0.96933544,1.3874079,-0.55499554,1.6091439,-1.5819707
12877,2.2280378,-0.29653573,2.2548895,1.6233555,-1.4966109,1.13878,0.34228742,-0.7296642,0.015981734,-0.9765662,0.2878427,2.3458867,-1.9395288,0.13881612,-0.31409198,-0.17636688,0.115126684,0.08660182,-0.41944492,1.6097775,0.113309205,1.1052101,-0.44675043,-0.45062172,0.20313236,-1.8216296,-0.84244496,0.39125514,-0.5086958,1.1149535,-1.1248482,-0.6492604
12879,1.2347564,0.49129522,3.022948,5.700123,-2.1554308,0.11404674,0.63688964,-1.4717742,1.8843374,-1.9608142,-0.23227856,2.143715,-0.38132668,-2.5622728,-0.43834156,2.1319222,-0.8653505,0.034565747,-1.4137988,0.068030775,0.48211446,1.7292837,-1.2191594,0.62943935,-0.8863237,-1.649839,-2.3126,0.5934926,0.28697512,1.6105521,0.16486458,-1.3638855
12880,1.4602203,0.6919654,1.5700862,1.1562295,-3.6444166,0.88267887,-0.7727798,-1.3432394,1.0271866,-1.5813131,-0.39766425,0.9744857,0.45217496,-0.9257938,-0.41726,0.9619328,-0.861523,0.5685048,0.7475196,0.92602396,-1.726442,1.0539078,-0.82998276,0.45467243,1.1256057,-0.9694284,-1.6351507,0.47571015,-0.24986184,0.29602575,-1.9062345,-1.1646497
12883,0.15931213,1.5850189,3.6522713,5.92523,-2.7839067,1.393196,-0.14023387,-1.9562222,2.3522978,-3.3532982,-1.1082743,1.735181,1.3233469,-4.3881135,-0.19846487,2.7311292,-1.0894177,-0.49289122,-1.1759868,-0.5718728,1.1454685,1.960635,-0.48875502,1.0074576,-0.52816415,-0.9855726,-3.2365866,0.29657766,1.5483538,2.4293933,1.0986358,-4.0519905
12881,0.74046665,1.6287209,0.85936475,0.70106256,-1.5663366,0.7921392,-0.5751878,1.1993171,-1.0535524,-0.18805386,0.9398793,0.6162758,-0.23914187,1.9918821,-0.5038375,-1.2147505,-0.21944165,0.64344764,-0.7726319,4.216864,0.7317457,-3.0768259,2.055035,1.8926575,0.015257508,-2.1126208,-1.5818257,1.349566,-1.3221469,-1.8076181,-1.5299183,2.8474984
12885,0.33891892,1.3820527,0.6859249,1.6999491,-1.1538554,-0.68308914,-0.4202247,-0.66838443,0.72767514,-1.5835853,1.130254,0.13851868,1.178434,-1.3669473,0.18302284,1.3529004,-0.29255274,1.3072733,1.3901547,-0.019718017,-2.21075,-0.48941776,-1.8026799,0.96413827,-0.37338537,-1.7459204,-1.8794346,0.3287362,0.71167827,-3.4136205,1.2339466,-0.8073755
12882,0.6034269,-0.20988445,2.2877815,1.1601316,-2.8994582,2.0112257,-0.37053296,0.36904094,-0.67302424,-0.112997115,-1.4855047,0.35952914,0.67752296,-0.5534227,0.2501427,-0.8591138,0.41143364,-1.5020947,-0.08939223,0.016513996,3.0095768,0.49402958,0.9879303,0.22405857,0.3125722,0.6813849,-0.90920025,-1.2661214,0.19777313,2.0570028,-1.6971233,-2.6521049
12884,-0.9560355,1.5997354,0.68501806,-0.6056706,0.63249594,2.3189662,-1.464611,0.6869399,-0.62739784,1.7281961,-0.97337013,-1.269611,1.4941292,0.31178924,0.1346243,-1.3905324,-0.7088064,-1.1367604,-0.8934665,2.3077202,1.3578212,-2.0218608,2.566508,0.8716893,-1.4161499,0.6812204,-0.26048464,-0.53508234,0.9013906,-1.5167267,1.3897287,-0.8031111
12886,-2.3045793,0.027606808,1.5671126,3.5319152,-1.5302778,2.9187543,-1.193489,-0.22270744,2.8205857,-0.8710333,-1.4879236,-2.0932412,2.2314637,-1.3702439,-0.4627933,2.6773388,-1.4621687,0.03148514,-1.0376902,1.1703315,-0.48035944,-2.1819146,0.51982176,3.1466668,-1.5260268,-0.2616797,-3.1341445,-0.18234535,2.9988282,1.7219452,1.1565397,-4.307556
12887,-1.029864,0.851156,1.1051614,-0.94044745,-0.98680776,1.089592,-0.28009984,0.78421944,-1.0099763,0.25906545,-0.35660356,-2.3600688,2.059484,0.51625013,0.58623016,-0.37086657,0.68739605,-0.937446,0.4360452,-0.650899,1.6084248,-0.7833903,0.98042667,1.0546985,-0.17438112,0.55113244,-0.9052932,-0.50405604,0.9357962,-0.84976107,-0.46498933,-2.99633
12889,-2.6075957,-3.437638,2.3630266,-0.9620868,5.5715904,0.88593197,-1.3788652,2.150668,1.9081074,3.139798,2.192638,-6.822625,-2.627125,-4.0518227,2.4892259,-0.49106416,2.0858843,-3.910447,-2.6747043,1.1838939,2.3841727,6.3117123,-3.5848897,-3.2762582,0.022767574,5.616406,8.316852,2.245595,-4.8674664,-4.105126,-4.043732,-6.563415
12890,-1.5879277,-1.1480535,0.30185366,-0.06351623,-1.3483133,2.6324027,-1.1349514,-1.2799917,2.0422902,0.9687451,-0.36973208,-3.2572627,2.1776109,0.3406764,-0.44580334,2.1342537,-1.043914,-0.47946945,0.98368204,-0.29201227,-2.1975832,-1.8966541,-1.2865136,2.9668007,-0.8588635,-0.12731561,-1.7081385,0.24016117,1.9151595,0.16206758,-0.2324248,-4.0078006
12892,0.44028392,0.5340733,1.9998273,3.9959729,-2.264904,-1.3325917,0.23411733,0.19827166,0.63884294,-1.489976,1.8265431,0.8316606,1.0836326,-0.7496532,-0.2698434,1.247196,0.9974291,-0.28654864,1.1753529,-0.48971477,0.8608961,-0.9683944,-0.95670533,1.8829825,-0.20344001,-0.8777667,-2.2368262,-0.20248608,-0.0620114,-2.0127773,-0.5380703,-0.4554271
12893,1.089972,-2.296313,1.9975942,3.8761675,-1.5129839,-0.3741406,1.7209682,-1.363752,1.2776088,1.9113576,1.1394578,1.0995576,-0.6393009,-2.7407658,-0.042248487,-0.7120593,-0.5097743,-1.1879426,-1.1471202,-0.179275,1.676955,2.4082572,-3.2623625,-2.820437,-0.68973184,1.0917087,1.9891627,-1.0683526,-1.7637389,1.6368161,-1.6565962,-3.0783947
12888,0.79911727,0.97007704,-0.05411887,-1.9725714,-3.6280208,0.4364507,-0.6570579,0.9664637,-0.44905668,1.0227362,1.4292873,-0.41207287,0.95789564,1.984195,0.5928231,-2.3228996,0.36737812,0.18948686,0.45908198,3.4063973,-0.19989529,-1.3269681,0.594427,1.3568474,1.2042174,-2.4188979,-0.6692321,1.4446683,-3.793961,-1.4855183,-3.4649324,1.252267
12891,1.1744491,-1.5943868,-0.47313341,-2.490903,-3.612274,0.7757715,-1.5920274,-1.393267,2.0333111,5.59182,2.6553352,-2.6121216,2.1778734,1.7891991,0.6322297,-2.3322864,0.9685188,-2.2449963,2.0306559,3.8193235,-0.8433721,-2.121998,-0.6829582,2.3860924,0.06402755,-0.20637052,0.916795,0.23878294,-4.600176,-0.8580004,-5.477176,0.33569545
12894,-2.3263705,1.8125955,4.331668,3.783153,-2.828833,-2.8232508,-0.004817903,1.5449843,-1.1215162,-1.0723423,2.0253785,-3.8453724,4.9289246,-1.5057592,0.115670204,1.0672055,5.66813,-2.4613197,5.48359,-4.654339,5.247995,-0.5856833,0.14174137,5.3855295,-1.9176909,0.433992,-4.283243,-4.1790447,3.894432,-4.767423,0.064868726,-5.496997
12895,-2.2156188,3.3856394,-0.5061201,-4.4990077,0.5586487,-0.82033634,-1.1294303,0.6524945,-0.79806846,3.6319904,4.1381884,-5.6953607,4.679749,0.8732904,2.665989,-3.2276134,4.747418,-1.2144283,6.3746805,1.1943076,1.3997333,-2.2232752,-0.42790073,2.919707,-2.4667368,-0.44512594,-0.33605972,-1.5943861,-0.6152504,-7.4920683,0.8962778,-1.4603727
12899,-0.17420189,-0.19070216,1.2187333,-1.7121842,0.79811215,2.842192,0.2276752,-0.07007511,-1.649923,0.693781,-0.61692274,-0.42402455,-0.11744815,0.71626574,-0.41067398,-2.6169872,0.047803387,-0.8418683,-0.8132682,1.2953084,0.7592238,0.7357507,0.89351356,-1.3934698,-0.44799,-0.7465645,0.9095993,0.02369991,0.55929136,-0.16382606,1.6605678,-3.5858138
12896,0.5088516,1.4770991,2.0775907,3.848274,-2.0781574,0.3962701,0.25687766,0.5961608,-0.2817723,-2.6610842,-0.25276682,1.0909977,0.058482043,-0.5619011,-0.15942258,1.6896216,-0.46191943,0.2994328,-2.2310092,-0.15198804,1.2871009,0.6070632,0.7303488,0.81596553,-0.018049747,-0.7940004,-2.272951,1.2140124,0.068994954,0.5341035,-0.33819658,-0.49016917
12898,-0.14402981,0.98237145,1.635354,-1.2148159,-1.4269005,0.12751926,-0.17899606,1.1203518,-1.692241,-0.4124021,-0.31911066,-1.4291215,1.3596443,1.0099288,1.2647166,-0.7786168,1.5311248,-0.42806748,1.0584341,-0.55017173,2.1049883,0.012975849,0.7874322,0.6776323,0.16066086,-0.08983455,-0.84774965,-0.2447757,0.034239445,-1.3450558,-1.5129906,-1.3775471
12897,0.5078149,-3.5395358,0.3243709,2.037958,-1.8160999,-0.75609124,3.0895128,0.96553767,-0.7679887,2.1353579,3.517589,0.09371668,-2.1542199,1.9304674,-0.4593752,-2.220348,1.6007268,-0.59525645,-4.033213,0.55824983,2.5265183,1.3891788,-2.8761802,-3.0876596,0.17003545,0.48179093,3.2485187,1.1938312,-3.7988443,1.292451,-3.9943302,-3.6519675
12900,-0.08703552,1.2811625,3.2384949,5.8920593,-1.2919321,0.9049864,0.06930065,-2.1256251,3.3670268,-2.5735483,-1.0612663,1.0276377,1.944679,-5.9479675,0.5202683,2.815504,-2.153501,-0.40607098,-0.41583732,-1.080682,0.10893476,2.3917952,-2.0541608,-0.02650603,-0.649477,-0.76826274,-2.6311352,-0.6437401,2.2298288,1.0227959,2.7123938,-4.969844
12901,1.5461564,0.73391867,3.13178,5.1103706,-2.7562053,0.51444554,1.0891006,-1.2142729,1.03789,-1.8669424,-0.5773794,2.458145,-0.57815826,-2.6270406,-0.028104424,1.353127,-0.85974306,-0.41471168,-1.4912636,-0.34828463,1.7296219,3.0089853,-0.82609427,-0.5651412,-0.22768071,-1.06227,-1.9487786,-0.13175623,-0.16995403,2.474798,-0.39839736,-1.9811932
12903,1.5799719,1.2750461,0.99904084,-0.074306056,-1.7103083,-0.68544626,1.0554106,2.0299246,-1.5813962,-1.6254649,2.8223243,1.6525072,-1.0044918,0.9758164,0.37406108,-2.1758246,1.34156,1.3591671,-0.63346225,2.248344,-0.09886494,-0.54351896,-0.9798795,-0.8840719,1.0773154,-2.5167296,-0.22009322,2.3609936,-3.0886974,-3.5520387,-1.3757008,1.208764
12902,1.4115613,-1.07876,1.2715582,-0.37900037,-0.25515667,-0.3381695,0.46313715,-0.41258535,0.17655124,0.9620849,2.9493062,0.17928024,-0.59232134,1.0517981,0.8713275,-0.5991067,1.9535114,-0.5356692,2.2488503,0.83816457,-1.175983,0.16036282,-2.6697125,0.030101702,-0.12733588,-1.6478257,0.5668243,0.6807843,-2.0279787,-1.600307,-1.2820208,-1.3195813
12906,-0.16385807,1.3800607,1.1991155,2.3122482,-2.1484897,0.1789948,-0.5653956,0.3738162,0.36571008,-1.394966,-0.92782307,0.28469005,1.5931684,-1.7247926,0.36606637,0.690941,-1.1559213,0.7631026,-0.42383385,0.3945753,1.2429324,-0.6624926,0.7034898,0.28172812,-0.31094226,-0.21677414,-1.517387,-0.30201662,0.5926299,-1.4926051,-0.054404058,0.23590876
12905,2.1409118,-0.6869012,3.1214843,4.8841696,-4.169162,1.4186729,0.5107322,-2.4329727,2.2722435,-0.5004838,-0.51973915,2.2156389,-0.6875994,-2.8984513,-1.4318726,1.1478863,-1.4994495,-0.2658356,-1.8337847,0.8997106,0.4130089,2.218465,-1.7214195,-0.30031723,-0.22897792,-0.6471019,-1.1302348,-0.49986416,-0.25492725,4.032252,-1.9565076,-3.024948
12904,-4.4525466,3.9367511,-1.7301509,-2.9700677,-7.1154437,-0.34020963,-1.7164037,0.949578,1.9063056,1.4740782,2.442081,-7.9907336,8.9211445,1.0756578,0.14186999,2.2905347,-0.6506405,-0.30713382,0.37930658,-2.2435703,0.9119873,-2.803282,1.280335,4.420698,0.84214616,1.3282559,-3.2158055,-1.0429287,0.65099466,-2.528762,-6.335527,-6.151751
12908,1.1035821,-1.8252845,0.95212007,3.9991047,0.24212869,-2.6618135,3.8179278,1.0721687,0.04631616,-0.10493922,3.86067,1.6045967,-1.0492063,-0.5038755,0.20550998,-1.2213854,0.63324755,0.7837146,-3.2251945,-0.66754675,1.9209062,1.7814951,-3.1865616,-3.760101,-0.2712746,-0.53949857,1.9376425,1.4053099,-2.8715553,-1.0834637,-0.7034588,-1.9077247
12907,1.3397573,-0.371966,1.6956074,-0.9678185,-0.9488057,1.7278509,-1.0110682,-0.7588853,-0.23007563,2.0474424,-0.7783752,0.9854345,0.6620392,-0.17469358,0.4134081,-2.8484933,0.1252986,-0.48838314,0.6634958,3.015378,1.0108857,-0.43140873,0.61985755,-0.7839646,-0.8006232,0.13486178,0.63773096,-0.3937822,-0.92077976,-0.6525437,-1.0738066,0.8084229
12911,-0.6865739,1.0585483,0.71880615,1.754935,0.5285792,0.8007289,0.55262613,-0.14759837,0.29162967,-2.0983255,-0.466206,-0.40205452,0.37098753,-0.9350273,0.48278245,1.4792252,-0.91108775,1.2817659,-1.5081283,-0.52146816,-0.5882009,0.8445247,-0.39917767,0.18671668,-0.3600424,-1.8268853,-1.5331688,1.1961572,2.103189,-0.45380193,2.5128505,-2.9305758
12910,-0.071954206,0.84937185,1.6073802,-3.211687,1.431529,2.849413,-0.042834908,0.04784151,-2.1676369,1.2950084,-0.6487553,-0.3001796,0.17226684,0.70798653,-0.16760123,-3.70067,0.9156893,-1.2005168,-0.17029066,1.9890532,1.1529021,0.41631266,1.1171565,-1.2886423,-1.06186,-0.795663,1.246621,0.06851621,0.0144113,-1.5011048,1.7936966,-2.763876
12915,-3.102933,3.877587,-2.9574344,-4.641713,0.6565003,-2.064957,-1.1469858,0.9200627,-0.6212455,0.03345035,4.6409197,-6.50108,4.335857,-0.18773997,2.6708336,-0.37330785,3.0624456,2.1942592,2.894284,-1.759345,-2.0920944,-0.35476354,-3.3545144,1.2445637,-1.5507834,-1.4649842,-0.5988499,0.07568835,0.539004,-6.9796753,1.0373594,-4.6935315
12909,2.6039824,-0.6314292,1.7358675,-0.19834062,-2.0374253,1.9053354,-0.31963181,-0.40205923,-0.82762843,0.07975964,0.5300875,1.8233962,-2.5994024,1.9955487,-1.4131248,-1.8684247,0.67163944,-0.41814014,-1.1002165,4.2160287,0.4528903,-0.70812994,0.6553383,0.69247186,0.41979,-1.8365154,-0.35414183,0.6903854,-1.3868166,1.8200843,-3.719386,0.4032634
12912,1.0288002,0.7213258,2.1578145,4.632996,-0.42480522,0.35016307,-0.2621169,0.29837722,0.48796403,-1.1296724,0.2832622,1.6313208,-1.1260895,-0.11028818,-0.23843098,1.3363882,-0.41565573,0.46041206,-0.45667374,2.0379598,1.2397319,-2.6704724,0.6385865,1.8995396,-1.2344658,-1.8390546,-2.7498531,0.03450106,1.0710636,-1.6004843,1.2533928,1.713805
12914,2.01404,-1.166776,1.9053563,2.737594,0.64962643,-3.1172998,4.3196177,1.3707626,0.08693105,-0.45252275,5.5201254,2.996364,-1.3648298,-0.18639633,0.5455908,-2.0645993,2.337152,0.7336916,-0.90771186,0.7293729,0.8905896,0.88077164,-4.156606,-3.7072728,-0.6937118,-2.157827,2.3210435,2.1398373,-4.2212715,-3.3372176,-0.7403166,-0.88107467
12913,1.6100948,-0.63121355,1.9446967,2.4221532,-3.5562692,1.218118,-0.4197752,-1.3822334,1.4735594,-0.23243485,-0.14037228,0.81765693,0.074045315,-0.4830907,-1.2987658,1.089643,-0.79808056,-0.2538962,-0.23772709,1.5144613,-0.7076994,-0.54247606,-0.6832695,1.499896,0.4172617,-0.7313019,-1.4576207,0.08530061,-0.34751683,1.5701011,-2.6017401,-0.7960446
12916,1.5010575,-0.604637,2.500114,3.5479014,-0.672649,1.8993744,0.42275494,-0.56487864,-0.04965259,-0.7737476,-0.25207013,2.1244788,-2.0898032,0.0059112012,-0.90808415,-0.09396174,-0.6947327,-0.026985347,-2.364085,2.0299773,0.460723,0.406766,0.6141565,-0.030874677,-0.7788708,-2.228045,-1.3730042,0.27376512,0.42832118,2.4071953,0.45267552,-1.0799425
12919,1.1554264,1.3069909,1.1397789,1.826935,-1.8726068,0.786975,-1.0297774,-0.96022505,0.96125346,-1.9964685,0.19578443,0.79243886,0.13506871,-0.75672823,-0.32262456,1.4047757,-0.9428753,1.2521299,0.60493124,1.9975863,-2.8247426,-0.1329073,-0.49572363,1.1341503,0.46859923,-2.5514326,-2.3912885,1.4347202,0.31741172,-1.9740013,0.44159216,-0.009467661
12917,1.0165294,2.2358453,0.92904055,-0.7310716,-0.2016758,0.8957691,-0.4728236,1.2084299,-1.0772675,0.04847297,2.8265636,0.6945492,-1.2879819,2.9502866,-0.20635772,-1.5885972,2.017356,0.31927377,1.5678488,4.836362,-0.8261862,-2.982709,0.8589715,2.9190333,0.17014793,-4.572929,-2.1365864,1.7841108,-1.3170584,-3.5875676,-0.07453031,2.0499094
12921,-0.5455762,2.4872184,-0.9215634,-2.3001838,-0.41813308,1.1091375,-0.08451721,0.2108867,-0.9624779,0.029671632,2.047016,-0.6429453,-0.46418494,1.7046595,-0.23626304,-2.5414767,0.4573958,1.2772349,-0.8843368,3.443221,-1.7243395,-0.99571013,0.21548364,0.4926277,0.17464018,-3.0829384,-0.23205355,2.439071,-1.0503527,-2.630816,0.74165094,-0.45297116
12918,1.2567407,0.67596394,2.9338713,4.455,-3.358908,1.7330561,0.4397617,-1.9616344,2.1646023,-2.400428,-0.9362521,1.8882471,0.6618168,-3.8215835,-0.4204443,1.722922,-1.6651187,-0.27561048,-1.5393867,0.052292652,0.17842013,3.162474,-1.3471464,-0.6842211,0.75199986,-0.8807874,-2.0513225,0.10011464,0.92171335,3.148753,-0.14919971,-4.639306
12920,2.3028476,0.79418075,1.9794132,0.952052,-2.114886,1.2799582,-0.3078496,0.68981284,-1.323694,-0.7533793,0.19315477,2.171119,-1.5120811,1.5410298,-1.0298078,-1.7496942,0.18008251,0.33792442,-0.83614755,5.0881104,0.67686224,-1.8536738,1.840823,1.0340095,0.6117163,-2.593413,-1.6277037,1.5335498,-1.8109827,-0.51825315,-2.8259635,3.386457
12922,0.95532393,1.7127519,1.2458681,-2.3100688,-2.0083997,1.334423,-0.86139846,0.8285907,-1.5233864,-0.53213525,-1.5461023,0.059570093,0.34226152,1.7952448,0.8207606,-1.8518451,0.2537502,0.17802802,0.36946484,2.9030986,1.6358567,-0.09738255,2.031773,0.6304656,0.68276846,-2.0127838,-1.0710763,0.8534424,-1.5743976,-0.27924812,-2.5813375,1.1919937
